SMILES,SENTENCE
C(\C(C)=O)=C\CCCC,"nut"
C1(OC(OC1)CCCCCCCCCC)C,"sweet,fatty,floral"
C(CCCCCC)CCCC1OCC(C)O1,"sweet,fatty,floral"
C(CCCC1OC(CO1)C)CCCCCC,"sweet,fatty,floral"
C(CCC1OCC(C)O1)CCCCCCC,"sweet,fatty,floral"
O1C(OC(C)C1)CCCCCCCCCC,"sweet,fatty,floral"
C(CCCCCC)CCCC1OCC(O1)C,"sweet,fatty,floral"
C1(OC(CO1)C)CCCCCCCCCC,"sweet,fatty,floral"
C(CCCCCCCCC)C1OC(C)CO1,"sweet,fatty,floral"
C(CCCCC1OC(C)CO1)CCCCC,"sweet,fatty,floral"
O1C(C)COC1CCCCCCCCCC,"sweet,fatty,floral"
C(CCCC1OC(C)CO1)CCCCCC,"sweet,fatty,floral"
C(CCC)CCCCCCC1OCC(O1)C,"sweet,fatty,floral"
C1(OC(C)CO1)CCCCCCCCCC,"sweet,fatty,floral"
C(CCCCCCC)CCC1OCC(C)O1,"sweet,fatty,floral"
CC1COC(CCCCCCCCCC)O1,"sweet,fatty,floral"
C(CCCCCC1OCC(O1)C)CCCC,"sweet,fatty,floral"
CCCCCCCCCCC1OCC(C)O1,"sweet,fatty,floral"
C(CCCCCCCC1OCC(C)O1)CC,"sweet,fatty,floral"
O1C(OCC1C)CCCCCCCCCC,"sweet,fatty,floral"
C1(=O)C(CCC(C)C1)C(=C)C,"mint"
CC1CC(C(C(=C)C)CC1)=O,"mint"
C1CC(C(=O)CC1C)C(=C)C,"mint"
C=C(C1C(CC(CC1)C)=O)C,"mint"
C1CC(CC(C1C(C)=C)=O)C,"mint"
CC1CCC(C(=O)C1)C(=C)C,"mint"
C1CC(C(=C)C)C(=O)CC1C,"mint"
C1C(=O)C(C(=C)C)CCC1C,"mint"
C1CC(CC(C1C(=C)C)=O)C,"mint"
C(C1C(=O)CC(C)CC1)(=C)C,"mint"
O=C1CC(C)CCC1C(C)=C,"mint"
CC(C1CCC(CC1=O)C)=C,"mint"
C1C(C)CCC(C1=O)C(=C)C,"mint"
C=C(C1CCC(CC1=O)C)C,"mint"
O=C1C(C(=C)C)CCC(C1)C,"mint"
C1(CC(=O)C(CC1)C(=C)C)C,"mint"
C=C(C)C1C(=O)CC(CC1)C,"mint"
C1(CC(CCC1C(=C)C)C)=O,"mint"
C1(C(C)=C)C(CC(CC1)C)=O,"mint"
O=C1C(C(C)=C)CCC(C1)C,"mint"
CC(C1C(CC(C)CC1)OC(CCCC(=O)O)=O)C,"mint"
C1C(C(C(C)C)CCC1C)OC(CCCC(O)=O)=O,"mint"
O=C(CCCC(=O)O)OC1C(C(C)C)CCC(C)C1,"mint"
O(C(CCCC(O)=O)=O)C1C(CCC(C1)C)C(C)C,"mint"
C1(CC(C)CCC1C(C)C)OC(CCCC(=O)O)=O,"mint"
C1(C)CC(C(CC1)C(C)C)OC(=O)CCCC(O)=O,"mint"
C1(CCC(C)CC1OC(CCCC(=O)O)=O)C(C)C,"mint"
O=C(CCCC(=O)OC1C(C(C)C)CCC(C)C1)O,"mint"
C1CC(CC(C1C(C)C)OC(CCCC(O)=O)=O)C,"mint"
CC(C)C1CCC(CC1OC(CCCC(=O)O)=O)C,"mint"
CC(C)C1CCC(C)CC1OC(=O)CCCC(=O)O,"mint"
C(CCC(OC1CC(CCC1C(C)C)C)=O)C(O)=O,"mint"
C(CCC(=O)OC1C(C(C)C)CCC(C1)C)C(O)=O,"mint"
CC(C1CCC(CC1OC(=O)CCCC(=O)O)C)C,"mint"
CC(C1C(CC(C)CC1)OC(=O)CCCC(=O)O)C,"mint"
O(C(=O)CCCC(=O)O)C1C(C(C)C)CCC(C1)C,"mint"
C1(C)CCC(C(OC(CCCC(O)=O)=O)C1)C(C)C,"mint"
C1C(OC(=O)CCCC(O)=O)C(CCC1C)C(C)C,"mint"
C(CCC(O)=O)C(OC1C(C(C)C)CCC(C1)C)=O,"mint"
CC(C)C1C(OC(CCCC(O)=O)=O)CC(CC1)C,"mint"
O=C(O)CCCC(=O)OC1CC(CCC1C(C)C)C,"mint"
CCC=C(C=O)C,"pungent,fruity,sweet,ripe,aldehydic"
C(CC)=C(C)C=O,"pungent,fruity,sweet,ripe,aldehydic"
CCC=C(C)C=O,"pungent,fruity,sweet,ripe,aldehydic"
C(=CCC)(C)C=O,"pungent,fruity,sweet,ripe,aldehydic"
CC(C=O)=CCC,"pungent,fruity,sweet,ripe,aldehydic"
O=CC(=CCC)C,"pungent,fruity,sweet,ripe,aldehydic"
C(=C(C=O)C)CC,"pungent,fruity,sweet,ripe,aldehydic"
C(C)(=CCC)C=O,"pungent,fruity,sweet,ripe,aldehydic"
O=CC(C)=CCC,"pungent,fruity,sweet,ripe,aldehydic"
C(C=O)(C)=CCC,"pungent,fruity,sweet,ripe,aldehydic"
C(CCC)CC(=O)OCC/C=C\CC,"pear,green"
C(=C\CCOC(=O)CCCCC)\CC,"pear,green"
C(C)CCCC(=O)OCC/C=C\CC,"pear,green"
C(CCC(OCC/C=C\CC)=O)CC,"pear,green"
C(OCC/C=C\CC)(CCCCC)=O,"pear,green"
C(CCCC)C(=O)OCC/C=C\CC,"pear,green"
C(CCCC)C(OCC/C=C\CC)=O,"pear,green"
C(CCCC(OCC/C=C\CC)=O)C,"pear,green"
C(=C\CC)\CCOC(CCCCC)=O,"pear,green"
CCCCCC(=O)OCC/C=C\CC,"pear,green"
C(CCCCC)(OCC/C=C\CC)=O,"pear,green"
CC/C=C\CCOC(CCCCC)=O,"pear,green"
C(/C=C\CC)COC(CCCCC)=O,"pear,green"
C(CC)CCC(=O)OCC/C=C\CC,"pear,green"
C(C)/C=C\CCOC(=O)CCCCC,"pear,green"
C(C/C=C\CC)OC(CCCCC)=O,"pear,green"
c1cc(ccc1)C(C(OC)OC)C,"leaf,rose,mushroom"
C(c1ccccc1)(C(OC)OC)C,"leaf,rose,mushroom"
CC(c1ccccc1)C(OC)OC,"leaf,rose,mushroom"
COC(C(c1ccccc1)C)OC,"leaf,rose,mushroom"
CC(C(OC)OC)c1ccccc1,"leaf,rose,mushroom"
c1cccc(c1)C(C)C(OC)OC,"leaf,rose,mushroom"
COC(OC)C(c1ccccc1)C,"leaf,rose,mushroom"
C(c1ccccc1)(C)C(OC)OC,"leaf,rose,mushroom"
c1cc(C(C)C(OC)OC)ccc1,"leaf,rose,mushroom"
O(C(C(c1ccccc1)C)OC)C,"leaf,rose,mushroom"
COC(C(C)c1ccccc1)OC,"leaf,rose,mushroom"
c1c(C(C)C(OC)OC)cccc1,"leaf,rose,mushroom"
c1cccc(C(C)C(OC)OC)c1,"leaf,rose,mushroom"
COC(OC)C(C)c1ccccc1,"leaf,rose,mushroom"
c1ccccc1C(C(OC)OC)C,"leaf,rose,mushroom"
c1(C(C)C(OC)OC)ccccc1,"leaf,rose,mushroom"
Cc1nccnc1OCC,"cacao,green,coffee"
O(CC)c1nccnc1C,"cacao,green,coffee"
O(c1nccnc1C)CC,"cacao,green,coffee"
C(Oc1c(C)nccn1)C,"cacao,green,coffee"
n1ccnc(C)c1OCC,"cacao,green,coffee"
c1cnc(c(OCC)n1)C,"cacao,green,coffee"
O(CC)c1c(C)nccn1,"cacao,green,coffee"
c1(c(nccn1)OCC)C,"cacao,green,coffee"
n1ccnc(c1C)OCC,"cacao,green,coffee"
C(C)Oc1c(nccn1)C,"cacao,green,coffee"
n1c(OCC)c(ncc1)C,"cacao,green,coffee"
n1c(OCC)c(C)ncc1,"cacao,green,coffee"
c1(nccnc1C)OCC,"cacao,green,coffee"
CCOc1c(C)nccn1,"cacao,green,coffee"
c1cnc(OCC)c(n1)C,"cacao,green,coffee"
Cc1c(OCC)nccn1,"cacao,green,coffee"
c1(nccnc1OCC)C,"cacao,green,coffee"
CC(C(C)C=O)(C=C)c1ccccc1,"balsamic,woody"
O=CC(C)C(C)(c1ccccc1)C=C,"balsamic,woody"
c1(ccccc1)C(C(C=O)C)(C)C=C,"balsamic,woody"
c1ccc(cc1)C(C(C)C=O)(C=C)C,"balsamic,woody"
c1cc(ccc1)C(C=C)(C(C=O)C)C,"balsamic,woody"
C(C(C)(c1ccccc1)C=C)(C)C=O,"balsamic,woody"
c1(ccccc1)C(C(C)C=O)(C=C)C,"balsamic,woody"
c1ccccc1C(C=C)(C(C=O)C)C,"balsamic,woody"
c1cccc(C(C(C=O)C)(C)C=C)c1,"balsamic,woody"
c1ccc(cc1)C(C)(C=C)C(C=O)C,"balsamic,woody"
C(C(C)C=O)(c1ccccc1)(C)C=C,"balsamic,woody"
C(C(C=O)C)(C=C)(c1ccccc1)C,"balsamic,woody"
CC(C(c1ccccc1)(C=C)C)C=O,"balsamic,woody"
c1cccc(c1)C(C)(C(C=O)C)C=C,"balsamic,woody"
C=CC(c1ccccc1)(C(C=O)C)C,"balsamic,woody"
c1ccc(C(C)(C(C=O)C)C=C)cc1,"balsamic,woody"
c1ccc(cc1)C(C)(C(C)C=O)C=C,"balsamic,woody"
c1c(C(C)(C(C)C=O)C=C)cccc1,"balsamic,woody"
CC(C)=C1CCC(CC1=O)C,"mint"
C1(C)CC(=O)C(=C(C)C)CC1,"mint"
CC(=C1CCC(C)CC1=O)C,"mint"
C1CC(C)CC(=O)C1=C(C)C,"mint"
C1C(CCC(=C(C)C)C1=O)C,"mint"
C1(CCC(CC1=O)C)=C(C)C,"mint"
CC(=C1C(=O)CC(C)CC1)C,"mint"
C1(C(CC(CC1)C)=O)=C(C)C,"mint"
C1(C(=C(C)C)CCC(C)C1)=O,"mint"
C1CC(CC(C1=C(C)C)=O)C,"mint"
C1C(=C(C)C)C(CC(C)C1)=O,"mint"
C1CC(=C(C)C)C(=O)CC1C,"mint"
C1C(CC(C(C1)=C(C)C)=O)C,"mint"
C1C(=O)C(=C(C)C)CCC1C,"mint"
C(C)(C)=C1CCC(C)CC1=O,"mint"
C1(C)CCC(=C(C)C)C(C1)=O,"mint"
CC(=C1C(CC(C)CC1)=O)C,"mint"
C1C(C)CC(C(=C(C)C)C1)=O,"mint"
C1C(=O)C(CCC1C)=C(C)C,"mint"
CC(=C1C(=O)CC(CC1)C)C,"mint"
c1c(=O)oc2c(ccc(c2)OCC)c1C,"sweet,resinous,floral"
c1c2c(cc(OCC)c1)oc(cc2C)=O,"sweet,resinous,floral"
c1(=O)oc2c(c(c1)C)ccc(OCC)c2,"sweet,resinous,floral"
CCOc1ccc2c(c1)oc(=O)cc2C,"sweet,resinous,floral"
CCOc1ccc2c(cc(oc2c1)=O)C,"sweet,resinous,floral"
O=c1cc(c2c(o1)cc(OCC)cc2)C,"sweet,resinous,floral"
c1(c2ccc(OCC)cc2oc(c1)=O)C,"sweet,resinous,floral"
C(C)Oc1ccc2c(C)cc(oc2c1)=O,"sweet,resinous,floral"
C(Oc1ccc2c(c1)oc(cc2C)=O)C,"sweet,resinous,floral"
c1c(cc2oc(=O)cc(C)c2c1)OCC,"sweet,resinous,floral"
C(Oc1ccc2c(oc(=O)cc2C)c1)C,"sweet,resinous,floral"
c1(oc2cc(ccc2c(C)c1)OCC)=O,"sweet,resinous,floral"
Cc1cc(oc2cc(OCC)ccc21)=O,"sweet,resinous,floral"
c1(ccc2c(C)cc(=O)oc2c1)OCC,"sweet,resinous,floral"
o1c(=O)cc(C)c2ccc(OCC)cc21,"sweet,resinous,floral"
Cc1c2ccc(OCC)cc2oc(c1)=O,"sweet,resinous,floral"
c12c(c(C)cc(o1)=O)ccc(OCC)c2,"sweet,resinous,floral"
Cc1c2c(cc(cc2)OCC)oc(c1)=O,"sweet,resinous,floral"
c1c(c2c(cc(cc2)OCC)oc1=O)C,"sweet,resinous,floral"
c12c(oc(=O)cc2C)cc(OCC)cc1,"sweet,resinous,floral"
C(CC)CCCc1cccs1,"floral,fruity,chemical,green,meat"
c1csc(c1)CCCCCC,"floral,fruity,chemical,green,meat"
C(CCCCc1cccs1)C,"floral,fruity,chemical,green,meat"
C(C)CCCCc1cccs1,"floral,fruity,chemical,green,meat"
c1cc(sc1)CCCCCC,"floral,fruity,chemical,green,meat"
c1(CCCCCC)cccs1,"floral,fruity,chemical,green,meat"
C(CCc1cccs1)CCC,"floral,fruity,chemical,green,meat"
CCCCCCc1cccs1,"floral,fruity,chemical,green,meat"
C(CCCCC)c1sccc1,"floral,fruity,chemical,green,meat"
C(CCc1sccc1)CCC,"floral,fruity,chemical,green,meat"
c1cc(CCCCCC)sc1,"floral,fruity,chemical,green,meat"
c1csc(CCCCCC)c1,"floral,fruity,chemical,green,meat"
s1c(ccc1)CCCCCC,"floral,fruity,chemical,green,meat"
C(CCCc1sccc1)CC,"floral,fruity,chemical,green,meat"
C(c1sccc1)CCCCC,"floral,fruity,chemical,green,meat"
C(CCCC)Cc1cccs1,"floral,fruity,chemical,green,meat"
c1ccsc1CCCCCC,"floral,fruity,chemical,green,meat"
s1c(CCCCCC)ccc1,"floral,fruity,chemical,green,meat"
C(COC(C)=O)(OC(C)=O)COC(CCCCCCCC=CCCCCCCCC)=O,"sour"
O(C(=O)C)CC(OC(=O)C)COC(=O)CCCCCCCC=CCCCCCCCC,"sour"
C(CCCCCC)CC=CCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,"sour"
CCCCCCCCC=CCCCCCCCC(OCC(OC(=O)C)COC(=O)C)=O,"sour"
C(CCCCCCC=CCCCCCCCC)C(OCC(OC(C)=O)COC(C)=O)=O,"sour"
C(C)(OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(C)=O)=O,"sour"
C(C(OC(=O)C)COC(C)=O)OC(=O)CCCCCCCC=CCCCCCCCC,"sour"
C(COC(C)=O)(OC(C)=O)COC(=O)CCCCCCCC=CCCCCCCCC,"sour"
CC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)C,"sour"
C(CCCCC)CCC=CCCCCCCCC(=O)OCC(OC(=O)C)COC(=O)C,"sour"
CCCCCCCCC=CCCCCCCCC(=O)OCC(OC(C)=O)COC(C)=O,"sour"
C(CCCCC)CCC=CCCCCCCCC(=O)OCC(OC(C)=O)COC(C)=O,"sour"
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C,"sour"
C(CCCCC=CCCCCCCCC)CCC(OCC(OC(=O)C)COC(=O)C)=O,"sour"
C(CCCCCC)CC=CCCCCCCCC(=O)OCC(OC(=O)C)COC(=O)C,"sour"
C(CC=CCCCCCCCC)CCCCCC(=O)OCC(COC(=O)C)OC(=O)C,"sour"
C(OC(=O)C)C(COC(CCCCCCCC=CCCCCCCCC)=O)OC(=O)C,"sour"
C(CCCCCC(=O)OCC(COC(=O)C)OC(C)=O)CC=CCCCCCCCC,"sour"
C(CCCCC(OCC(OC(C)=O)COC(C)=O)=O)CCC=CCCCCCCCC,"sour"
C(=CCCCCCCCC(OCC(OC(=O)C)COC(=O)C)=O)CCCCCCCC,"sour"
C(=O)(C)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(C)=O,"sour"
C1[C@H](O)CC(C)(C[C@@H]1C)C,"camphor"
C1(C[C@@H](C[C@H](O)C1)C)(C)C,"camphor"
C1C(C[C@H](C)C[C@@H]1O)(C)C,"camphor"
[C@H]1(C[C@@H](CC(C1)(C)C)O)C,"camphor"
C1(C)(C)C[C@@H](O)C[C@H](C1)C,"camphor"
[C@H]1(O)C[C@H](CC(C1)(C)C)C,"camphor"
C[C@@H]1C[C@H](O)CC(C1)(C)C,"camphor"
O[C@@H]1CC(C[C@H](C)C1)(C)C,"camphor"
[C@@H]1(CC(C)(C)C[C@@H](O)C1)C,"camphor"
C1[C@@H](C[C@@H](CC1(C)C)O)C,"camphor"
[C@@H]1(C)C[C@@H](CC(C)(C1)C)O,"camphor"
CC1(C)C[C@H](C)C[C@H](O)C1,"camphor"
C1[C@H](CC(C)(C[C@H]1O)C)C,"camphor"
[C@@H]1(O)CC(C[C@@H](C1)C)(C)C,"camphor"
CC1(C[C@H](C[C@H](C1)C)O)C,"camphor"
C1C(C)(C)C[C@@H](C[C@@H]1O)C,"camphor"
C1[C@H](C)C[C@H](O)CC1(C)C,"camphor"
C1C(C)(C)C[C@@H](O)C[C@H]1C,"camphor"
CC1(C[C@H](C[C@@H](C)C1)O)C,"camphor"
C(=O)(C=O)C,"caramellic,sour,ethereal,liquor"
C(=O)C(=O)C,"caramellic,sour,ethereal,liquor"
O=CC(=O)C,"caramellic,sour,ethereal,liquor"
CC(=O)C=O,"caramellic,sour,ethereal,liquor"
CC(C=O)=O,"caramellic,sour,ethereal,liquor"
C(C(C)=O)=O,"caramellic,sour,ethereal,liquor"
C(C(=O)C)=O,"caramellic,sour,ethereal,liquor"
O=C(C=O)C,"caramellic,sour,ethereal,liquor"
O=CC(C)=O,"caramellic,sour,ethereal,liquor"
C(=O)(C)C=O,"caramellic,sour,ethereal,liquor"
C1C(C(C)C)CCC2(CCC(=O)O2)C1,"woody,herbal,earthy,fruity"
O=C1OC2(CCC(C(C)C)CC2)CC1,"woody,herbal,earthy,fruity"
O1C2(CCC1=O)CCC(C(C)C)CC2,"woody,herbal,earthy,fruity"
C1C(C(C)C)CCC2(C1)CCC(=O)O2,"woody,herbal,earthy,fruity"
C12(CCC(CC2)C(C)C)CCC(=O)O1,"woody,herbal,earthy,fruity"
CC(C)C1CCC2(CCC(O2)=O)CC1,"woody,herbal,earthy,fruity"
C1C2(OC(=O)C1)CCC(CC2)C(C)C,"woody,herbal,earthy,fruity"
C1(OC2(CC1)CCC(CC2)C(C)C)=O,"woody,herbal,earthy,fruity"
O1C(CCC12CCC(C(C)C)CC2)=O,"woody,herbal,earthy,fruity"
C1CC2(CCC1C(C)C)OC(CC2)=O,"woody,herbal,earthy,fruity"
C1C2(CCC(CC2)C(C)C)OC(C1)=O,"woody,herbal,earthy,fruity"
CC(C1CCC2(CCC(=O)O2)CC1)C,"woody,herbal,earthy,fruity"
C12(CCC(C(C)C)CC1)CCC(O2)=O,"woody,herbal,earthy,fruity"
O=C1OC2(CC1)CCC(CC2)C(C)C,"woody,herbal,earthy,fruity"
O=C1OC2(CCC(CC2)C(C)C)CC1,"woody,herbal,earthy,fruity"
C1C(OC2(C1)CCC(C(C)C)CC2)=O,"woody,herbal,earthy,fruity"
C(C1CCC2(CCC(=O)O2)CC1)(C)C,"woody,herbal,earthy,fruity"
C1C2(CCC(=O)O2)CCC(C(C)C)C1,"woody,herbal,earthy,fruity"
CC(C)C1CCC2(CC1)CCC(=O)O2,"woody,herbal,earthy,fruity"
c1c2C(C(C)CC(c2cc(C(=O)C)c1C)(C)C)(C)C,"musk"
C1C(C(C)(C)c2cc(c(C(=O)C)cc2C1(C)C)C)C,"musk"
C1(C)(C)c2cc(c(cc2C(C)(C)CC1C)C(=O)C)C,"musk"
CC1CC(C)(c2c(C1(C)C)cc(C)c(c2)C(C)=O)C,"musk"
c1(C)cc2c(cc1C(=O)C)C(C)(C)CC(C)C2(C)C,"musk"
C1(c2cc(C)c(cc2C(C)(C)CC1C)C(C)=O)(C)C,"musk"
c1c(c(C(C)=O)cc2C(CC(C)C(C)(C)c12)(C)C)C,"musk"
CC1(c2cc(C(C)=O)c(cc2C(C)(C)C(C1)C)C)C,"musk"
C1(C)C(c2cc(c(cc2C(C)(C)C1)C(C)=O)C)(C)C,"musk"
CC(=O)c1c(C)cc2C(C)(C)C(C)CC(c2c1)(C)C,"musk"
c1(C(C)=O)cc2c(C(C(CC2(C)C)C)(C)C)cc1C,"musk"
CC1(c2cc(c(C(=O)C)cc2C(C)(C)CC1C)C)C,"musk"
CC1(CC(C)C(c2c1cc(C(C)=O)c(C)c2)(C)C)C,"musk"
c12c(cc(C(C)=O)c(c2)C)C(C)(CC(C)C1(C)C)C,"musk"
C(c1cc2c(cc1C)C(C)(C(CC2(C)C)C)C)(C)=O,"musk"
C(c1c(C)cc2C(C)(C(C)CC(C)(C)c2c1)C)(=O)C,"musk"
CC1(C(CC(C)(c2c1cc(C)c(C(=O)C)c2)C)C)C,"musk"
CC1(C)c2c(cc(c(c2)C(C)=O)C)C(C(C)C1)(C)C,"musk"
CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,"musk"
CC1C(C)(C)c2cc(c(C(=O)C)cc2C(C)(C)C1)C,"musk"
Cc1cc2C(C(CC(C)(C)c2cc1C(C)=O)C)(C)C,"musk"
c1cc(ccc1/C=C1/C(=O)C2(C)C(C1CC2)(C)C)C,"camphor"
Cc1ccc(cc1)/C=C1/C(C2(C)C(C)(C1CC2)C)=O,"camphor"
c1cc(ccc1/C=C1/C(=O)C2(C)C(C)(C1CC2)C)C,"camphor"
CC12CCC(/C(C2=O)=C\c2ccc(cc2)C)C1(C)C,"camphor"
c1c(ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)c1)C,"camphor"
C1C2(C)C(/C(=C/c3ccc(cc3)C)C(C1)C2(C)C)=O,"camphor"
CC12C(C)(C)C(CC1)/C(C2=O)=C\c1ccc(C)cc1,"camphor"
Cc1ccc(cc1)/C=C\1/C(=O)C2(C(C1CC2)(C)C)C,"camphor"
CC1(C)C2CCC1(C)C(/C2=C/c1ccc(C)cc1)=O,"camphor"
c1cc(/C=C2\C3C(C)(C)C(C2=O)(C)CC3)ccc1C,"camphor"
CC1(C2/C(C(=O)C1(CC2)C)=C\c1ccc(C)cc1)C,"camphor"
Cc1ccc(/C=C2\C3C(C)(C(CC3)(C)C2=O)C)cc1,"camphor"
c1cc(/C=C2/C(=O)C3(C)CCC2C3(C)C)ccc1C,"camphor"
c1c(C)ccc(c1)/C=C1\C2CCC(C1=O)(C2(C)C)C,"camphor"
O=C1/C(=C/c2ccc(cc2)C)C2CCC1(C2(C)C)C,"camphor"
c1cc(C)ccc1/C=C1\C2CCC(C2(C)C)(C1=O)C,"camphor"
CC1(C2(C)CCC1/C(C2=O)=C\c1ccc(cc1)C)C,"camphor"
c1(C)ccc(/C=C2\C3CCC(C3(C)C)(C2=O)C)cc1,"camphor"
C12(C(=O)/C(C(C2(C)C)CC1)=C/c1ccc(cc1)C)C,"camphor"
C1C2C(C(C1)(C(/C2=C/c1ccc(cc1)C)=O)C)(C)C,"camphor"
C1C2(C(/C(C(C1)C2(C)C)=C/c1ccc(C)cc1)=O)C,"camphor"
C1CC(C)=CC(=O)C1=C(C)C,"fresh,sweet,mint"
C1(=CC(=O)C(CC1)=C(C)C)C,"fresh,sweet,mint"
CC1CCC(=C(C)C)C(=O)C=1,"fresh,sweet,mint"
C1(C(=O)C=C(CC1)C)=C(C)C,"fresh,sweet,mint"
CC(C)=C1CCC(=CC1=O)C,"fresh,sweet,mint"
C1C(=CC(=O)C(=C(C)C)C1)C,"fresh,sweet,mint"
C1=C(C)CCC(=C(C)C)C1=O,"fresh,sweet,mint"
C1=C(CCC(=C(C)C)C1=O)C,"fresh,sweet,mint"
CC(C)=C1CCC(C)=CC1=O,"fresh,sweet,mint"
CC1=CC(=O)C(=C(C)C)CC1,"fresh,sweet,mint"
CC1=CC(C(CC1)=C(C)C)=O,"fresh,sweet,mint"
O=C1C=C(C)CCC1=C(C)C,"fresh,sweet,mint"
C1C(C(=C(C)C)CCC=1C)=O,"fresh,sweet,mint"
CC(=C1CCC(C)=CC1=O)C,"fresh,sweet,mint"
C1(=C(C)C)CCC(C)=CC1=O,"fresh,sweet,mint"
C1CC(=C(C)C)C(=O)C=C1C,"fresh,sweet,mint"
CC1=CC(=O)C(CC1)=C(C)C,"fresh,sweet,mint"
C(CC)c1nccs1,"green,herbal"
c1nc(CCC)sc1,"green,herbal"
c1(CCC)nccs1,"green,herbal"
c1cnc(CCC)s1,"green,herbal"
C(CC)c1sccn1,"green,herbal"
c1csc(CCC)n1,"green,herbal"
C(c1sccn1)CC,"green,herbal"
CCCc1sccn1,"green,herbal"
n1ccsc1CCC,"green,herbal"
s1c(ncc1)CCC,"green,herbal"
CCCc1nccs1,"green,herbal"
C(C)Cc1sccn1,"green,herbal"
C(C)Cc1nccs1,"green,herbal"
O1C2CC(CCC2=C(C1=O)C)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC1=C2C(CC(CC2)C)OC1=O,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC1CCC2=C(C)C(=O)OC2C1,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC1CC2OC(C(=C2CC1)C)=O,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(CC2C(=C(C)C(=O)O2)CC1)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C12=C(C(OC2CC(C)CC1)=O)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(CCC2=C(C)C(=O)OC2C1)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1C2=C(C(OC2CC(C)C1)=O)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC1=C2CCC(CC2OC1=O)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
CC1C(OC2CC(CCC=12)C)=O,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(=O)C(C)=C2CCC(C)CC2O1,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1C(CC2C(C1)=C(C(O2)=O)C)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
O=C1OC2CC(C)CCC2=C1C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1CC(C)CC2C1=C(C)C(=O)O2,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(C)=C2C(CC(C)CC2)OC1=O,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(=C2CCC(CC2OC1=O)C)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C12=C(C)C(=O)OC2CC(C)CC1,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1CC(C)CC2OC(=O)C(=C21)C,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C1(C)CCC2=C(C)C(=O)OC2C1,"sweet,dairy,vanilla,coconut,powdery,tobacco"
C(C)([C@@H]1CC[C@]([C@@H]2CCC(=C[C@@H]12)C)(C)O)C,"balsamic,earthy"
[C@@]1(O)(CC[C@H]([C@@H]2C=C(C)CC[C@H]21)C(C)C)C,"balsamic,earthy"
C[C@@]1(CC[C@@H](C(C)C)[C@@H]2C=C(CC[C@H]21)C)O,"balsamic,earthy"
C[C@]1(O)CC[C@H]([C@@H]2C=C(C)CC[C@H]21)C(C)C,"balsamic,earthy"
C1CC(C)=C[C@@H]2[C@@H]1[C@@](O)(CC[C@H]2C(C)C)C,"balsamic,earthy"
CC(C)[C@@H]1CC[C@](O)([C@H]2[C@H]1C=C(C)CC2)C,"balsamic,earthy"
[C@@H]12[C@@H](CCC(=C2)C)[C@@](CC[C@H]1C(C)C)(C)O,"balsamic,earthy"
C1C(C)=C[C@@H]2[C@H]([C@@](C)(O)CC[C@H]2C(C)C)C1,"balsamic,earthy"
CC(C)[C@@H]1CC[C@]([C@H]2[C@H]1C=C(C)CC2)(C)O,"balsamic,earthy"
C1[C@@H]2[C@@H](C=C(C1)C)[C@@H](CC[C@@]2(O)C)C(C)C,"balsamic,earthy"
C(C)(C)[C@@H]1CC[C@@]([C@H]2[C@H]1C=C(C)CC2)(O)C,"balsamic,earthy"
[C@@H]12C=C(C)CC[C@H]1[C@](O)(C)CC[C@H]2C(C)C,"balsamic,earthy"
[C@@]1(C)([C@@H]2CCC(=C[C@H]2[C@@H](CC1)C(C)C)C)O,"balsamic,earthy"
C1=C(C)CC[C@H]2[C@@](C)(O)CC[C@H]([C@@H]21)C(C)C,"balsamic,earthy"
C1(CC[C@@H]2[C@H]([C@H](C(C)C)CC[C@@]2(O)C)C=1)C,"balsamic,earthy"
CC(C)[C@@H]1CC[C@@](C)([C@@H]2CCC(=C[C@@H]12)C)O,"balsamic,earthy"
